stid,station_name,lat,lon,elev,begints,iem_network
BLM,BELMAR-FARMDALE,40.18,-74.13,48.0,1954-12-31 23:00:00-06,NJ_ASOS
CDW,CALDWELL/ESSEX CO.,40.87639,-74.28305999999999,53.0,1981-09-01 09:00:00-05,NJ_ASOS
NEL,LAKEHURST NAS,40.03338,-74.35361,31.0,1947-12-31 23:00:00-06,NJ_ASOS
LDJ,Linden,40.61745,-74.24459,7.0,2008-03-31 23:24:00-05,NJ_ASOS
WRI,MCGUIRE AFB,40.01558,-74.59170999999999,41.0,1948-08-31 23:00:00-05,NJ_ASOS
MIV,MILLVILLE MUNICIPAL,39.36611,-75.07833000000001,25.0,1949-01-01 00:00:00-06,NJ_ASOS
MMU,MORRISTOWN MUNI,40.79935,-74.41487,57.0,1981-08-01 10:00:00-05,NJ_ASOS
EWR,NEWARK INTL AIRPORT,40.68272,-74.16932,9.0,1948-01-01 05:00:00-06,NJ_ASOS
SMQ,SOMERVILLE (WAS SJB  N52),40.62389,-74.66944000000001,32.0,1999-06-30 23:53:00-05,NJ_ASOS
VAY,SOUTH JERSEY REGIONAL AIRPORT,39.942890000000006,-74.84572,16.0,1997-11-30 23:29:00-06,NJ_ASOS
FWN,SUSSEX_AIRPORT,41.20021,-74.62305,128.0,2000-10-25 13:01:00-05,NJ_ASOS
TEB,TETERBORO AIRPORT,40.858990000000006,-74.05615999999999,3.0,1947-12-31 23:00:00-06,NJ_ASOS
MJX,Toms River,39.9275,-74.29238000000001,25.0,2007-09-30 23:15:00-05,NJ_ASOS
TTN,TRENTON/MERCER CO.,40.27682,-74.81588,65.0,1972-12-31 23:00:00-06,NJ_ASOS
WWD,WILDWOOD(AWOS),39.00851,-74.90827,7.0,1992-07-01 07:00:00-05,NJ_ASOS
ALM,ALAMOGORDO-WHITE,32.839940000000006,-105.99058000000001,1279.0,1987-02-01 16:00:00-06,NM_ASOS
AEG,ALBUQUERQUE/DOUBLE EAGLE II APT,35.14517,-106.79517,1779.0,1999-02-01 01:10:00-06,NM_ASOS
ABQ,ALBUQUERQUE INTL,35.0419,-106.6155,1620.0,1948-01-01 01:00:00-06,NM_ASOS
E80,Alexander,34.6452,-106.8337,1583.0,2010-05-03 08:55:00-05,NM_ASOS
AXX,Angel Fire,36.422,-105.28991,2554.0,2007-11-01 01:10:00-05,NM_ASOS
ATS,ARTESIA,32.85253,-104.46769,1081.0,1997-09-01 01:10:00-05,NM_ASOS
CVS,CANNON AFB/CLOVIS,34.38285,-103.32218,1309.0,1951-12-01 08:00:00-06,NM_ASOS
CNM,CARLSBAD/CAVERN CTY,32.33747,-104.26328000000001,1004.0,1948-07-01 02:00:00-05,NM_ASOS
E33,CHAMA,36.9,-106.58333,2393.0,1984-08-01 08:00:00-05,NM_ASOS
CAO,CLAYTON MUNI(AMOS),36.4486,-103.1539,1515.0,1948-07-01 08:00:00-05,NM_ASOS
CQC,CLINES CORNERS,35.00278,-105.66278,2160.0,1985-03-01 06:00:00-06,NM_ASOS
CVN,CLOVIS MUNI  (AWOS),34.42514,-103.07928000000001,1284.0,1987-07-01 12:00:00-05,NM_ASOS
4CR,CORONA/LINCOLN,34.1,-105.68,1981.0,1973-01-01 10:00:00-06,NM_ASOS
DMN,DEMING MUNICIPAL,32.26231,-107.72063999999999,1313.0,1973-01-01 01:00:00-06,NM_ASOS
5T6,DONA ANA COUNTY AT SANTA TERESA,31.88099,-106.70481000000001,1253.0,2001-04-01 01:50:00-06,NM_ASOS
FMN,FARMINGTON REGIONAL,36.74361,-108.22917,1677.0,1949-01-01 07:00:00-06,NM_ASOS
GUP,GALLUP MUNI/CLARKE,35.51106,-108.78931000000001,1972.0,1973-01-01 11:00:00-06,NM_ASOS
GNT,GRANTS-MILAN MUNI,35.16728,-107.90206,1987.0,1948-01-01 01:00:00-06,NM_ASOS
HBB,Hobbs,32.7667,-103.2167,1130.0,2011-08-25 08:00:00-05,NM_ASOS
HOB,HOBBS/LEA CO.,32.687529999999995,-103.21703000000001,1115.0,1948-05-01 02:00:00-05,NM_ASOS
HMN,HOLLOMAN AFB,32.851859999999995,-106.10853999999999,1248.0,1948-01-01 01:00:00-06,NM_ASOS
LRU,LAS CRUCES INTL,32.28942,-106.92197,1358.0,1948-01-01 01:00:00-06,NM_ASOS
LVS,LAS VEGAS MUNICIPAL,35.65422,-105.14238999999999,2095.0,1948-01-01 01:00:00-06,NM_ASOS
LSB,Lordsburg,32.333459999999995,-108.69174,1302.63,2012-02-16 08:15:00-06,NM_ASOS
LAM,LOS ALAMOS,35.8798,-106.26942,2179.0,1981-08-01 11:00:00-05,NM_ASOS
M63,McGregor Range Base Camp,32.07,-106.15,1250.26,2011-12-17 14:55:00-06,NM_ASOS
4MR,Melrose Gunary Ran,34.3,-103.8,1326.0,2011-01-11 10:55:00-06,NM_ASOS
0E0,Moriarty,34.98561,-106.00947,1889.0,2010-10-28 10:10:00-05,NM_ASOS
4MY,MORIARTY,34.98333,-106.05,1890.0,2010-11-01 01:10:00-05,NM_ASOS
RTN,RATON/CREWS FLD,36.74153,-104.50218000000001,1935.0,1948-07-01 02:00:00-05,NM_ASOS
ROW,ROSWELL/INDUSTRIAL,33.3,-104.53,1118.0,1948-01-01 01:00:00-06,NM_ASOS
SRR,RUIDOSO REGIONAL,33.46285,-105.53475,2076.0,1988-05-01 08:00:00-05,NM_ASOS
SAF,SANTA FE CO. MUNI,35.61711,-106.08941999999999,1934.0,1948-01-01 01:00:00-06,NM_ASOS
SXU,Santa Rosa,34.9357,-104.6426,1453.13,2017-03-14 11:35:00-05,NM_ASOS
DNA,Santa Teresa,31.880440000000004,-106.70325,1249.16,2017-07-18 11:15:00-05,NM_ASOS
SVC,SILVER CITY/GRANT,32.63655,-108.15638999999999,1659.0,1960-06-01 08:00:00-05,NM_ASOS
ONM,Socorro,34.02247,-106.90314,1485.9,1973-01-01 08:00:00-06,NM_ASOS
SKX,TAOS MUNI APT(AWOS),36.45817,-105.67241999999999,2161.0,1988-04-01 11:00:00-06,NM_ASOS
4SL,TORREON,35.8,-107.18333,2106.0,1973-01-01 08:00:00-06,NM_ASOS
TCS,TRUTH OR CONSEQUENC,33.236670000000004,-107.26806,1481.0,1950-06-01 02:00:00-05,NM_ASOS
TCC,TUCUMCARI MUNICIPAL,35.18278,-103.60319,1239.0,1948-01-01 01:00:00-06,NM_ASOS
ALB,ALBANY COUNTY ARPT,42.75757,-73.80360999999999,89.0,1947-12-31 23:00:00-06,NY_ASOS
GVQ,Batavia,43.0317,-78.1675,275.45099999999996,2018-06-21 17:05:00-05,NY_ASOS
BGM,BINGHAMTON/BROOME,42.20856,-75.97972,497.0,1948-01-01 05:00:00-06,NY_ASOS
HWV,BROOKHAVEN AIRPORT/SHIRLEY,40.821670000000005,-72.86889000000001,25.0,1999-09-30 23:56:00-05,NY_ASOS
BUF,BUFFALO INTL ARPT,42.9408,-78.7358,215.0,1947-12-31 23:00:00-06,NY_ASOS
N03,Courtland,42.5926,-76.2149,352.805,2013-10-24 09:15:00-05,NY_ASOS
DSV,DANSVILLE MUNICIPAL,42.5709,-77.71305,209.0,1948-12-31 23:00:00-06,NY_ASOS
DKK,DUNKIRK AIRPORT,42.49334,-79.27204,203.0,1948-12-31 23:00:00-06,NY_ASOS
HTO,EAST HAMPTON,40.96,-72.25,17.0,1996-07-01 06:45:00-05,NY_ASOS
ELM,ELMIRA/CORNING RGNL,42.159890000000004,-76.89161,291.0,1949-02-01 00:00:00-06,NY_ASOS
FRG,FARMINGDALE/REPUBLC,40.72878,-73.41341,25.0,1981-08-01 10:00:00-05,NY_ASOS
GTB,FORT DRUM/WHEELER,44.055620000000005,-75.71946,207.0,1951-12-01 06:00:00-06,NY_ASOS
GFL,GLEN FALLS/WARREN,43.34122,-73.61031,100.0,1949-01-31 23:00:00-06,NY_ASOS
RME,GRIFFISS AFB/ROME,43.23381,-75.40703,154.0,1947-12-31 23:00:00-06,NY_ASOS
ISP,ISLIP/MACARTHUR,40.793890000000005,-73.10167,30.0,1972-12-31 23:00:00-06,NY_ASOS
ITH,Ithaca,42.49103,-76.45844,335.0,1973-01-01 05:00:00-06,NY_ASOS
JHW,JAMESTOWN (AWOS),42.15339,-79.25803,525.0,1973-01-01 08:00:00-06,NY_ASOS
NY0,Johnstown,42.9982,-74.3296,263.01,2014-08-20 13:15:00-05,NY_ASOS
JRB,Manhattan - Wall Street,40.7012,-74.009,0.0,2016-07-21 07:15:00-05,NY_ASOS
MSS,MASSENA/RICHARDS,44.935829999999996,-74.84555999999999,65.0,1949-02-01 00:00:00-06,NY_ASOS
MTP,MONTAUK AIRPORT,41.07306,-71.92333,6.0,1975-10-01 01:00:00-05,NY_ASOS
MSV,MONTICELLO(AWOS),41.701640000000005,-74.79503000000001,428.0,1981-08-01 10:00:00-05,NY_ASOS
SWF,NEWBURGH/STEWART,41.50411,-74.10483,150.0,1947-12-31 23:00:00-06,NY_ASOS
NYC,NEW YORK CITY,40.779,-73.96925,27.0,1965-01-01 06:00:00-06,NY_ASOS
JFK,NEW YORK/JF KENNEDY,40.63861,-73.76222,7.0,1948-07-01 06:00:00-05,NY_ASOS
LGA,NEW YORK/LA GUARDIA,40.77945,-73.88028,9.0,1948-07-01 06:00:00-05,NY_ASOS
IAG,NIAGARA FALLS INTL,43.10733,-78.94619,180.0,1951-06-30 23:00:00-05,NY_ASOS
OGS,OGDENSBURG INTL,44.68186,-75.4655,91.0,1977-05-01 19:00:00-05,NY_ASOS
OLE,Olean,42.24125,-78.37139,649.32,2012-04-23 12:55:00-05,NY_ASOS
MGJ,ORANGE COUNTY AIRPORT,41.509170000000005,-74.265,111.0,1997-12-31 23:54:00-06,NY_ASOS
FZY,OSWEGO COUNTY AIRPORT/FULTON,43.34972,-76.38472,139.0,1997-05-31 23:54:00-05,NY_ASOS
PEO,PENN YAN AIRPORT,42.63709,-77.05286,298.0,1997-12-31 23:53:00-06,NY_ASOS
PBG,PLATTSBURGH AFB ,44.650940000000006,-73.46814,72.0,1956-01-31 23:00:00-06,NY_ASOS
PLB,PLATTSBURGH/CLINTON,44.68752,-73.52452,113.0,2007-01-26 00:00:00-06,NY_ASOS
PTD,Potsdam,44.6767,-74.9484,140.494,2018-02-03 09:55:00-06,NY_ASOS
POU,POUGHKEEPSIE,41.62658,-73.88419,51.0,1948-12-31 23:00:00-06,NY_ASOS
ROC,ROCHESTER/MONROE CO,43.1167,-77.6767,169.0,1948-01-01 05:00:00-06,NY_ASOS
SLK,SARANAC LAKE/ADIRON,44.38531,-74.20619,507.0,1973-01-01 07:00:00-06,NY_ASOS
SCH,SCHENECTADY AIRPORT,42.85,-73.93,115.0,1950-01-01 06:00:00-06,NY_ASOS
6B9,Skaneateles,42.913999999999994,-76.4408,304.325,2016-07-22 08:55:00-05,NY_ASOS
XNT,Springville - Bertrand Chaffee,42.5084,-78.65808,423.819,2016-09-29 20:35:00-05,NY_ASOS
SYR,SYRACUSE/HANCOCK,43.11119,-76.10631,124.0,1947-12-31 23:00:00-06,NY_ASOS
UCA,UTICA/ONEIDA CO.,43.145109999999995,-75.38386,226.0,1947-12-31 23:00:00-06,NY_ASOS
ART,WATERTOWN INTL ARPT,43.98883,-76.0262,99.0,1949-05-01 08:00:00-05,NY_ASOS
ELZ,WELLSVILLE MUNICIPAL AIRPORT,42.11,-77.99,647.0,2000-02-02 12:56:00-06,NY_ASOS
FOK,WESTHAMPTON BEACH,40.84365,-72.63179000000001,20.0,1951-04-30 23:00:00-05,NY_ASOS
HPN,WHITE PLAINS,41.06694,-73.7075,134.0,1948-12-31 23:00:00-06,NY_ASOS
SDC,Williamson,43.2346,-77.1195,127.863,2017-12-08 18:15:00-06,NY_ASOS
ASJ,AHOSKIE_TRI_COU,36.3,-77.17,21.0,1997-11-29 23:15:00-06,NC_ASOS
VUJ,ALBEMARLE,35.41669,-80.1508,186.0,2000-10-04 09:18:00-05,NC_ASOS
RHP,ANDREWS-MURPHY_AIRPORT,35.19523,-83.86304,518.0,2001-05-30 23:01:00-05,NC_ASOS
HBI,ASHEBORO_MUNI_ARPT,35.65453,-79.89475,205.0,1999-07-30 23:00:00-05,NC_ASOS
GEV,ASHE_COUNTY_ARPT,36.43,-81.42,969.0,1998-07-30 23:10:00-05,NC_ASOS
AVL,ASHEVILLE_MUNICIPAL_(ASOS),35.431940000000004,-82.5375,661.0,1948-01-01 05:00:00-06,NC_ASOS
NJM,Bogue Field,34.694,-77.0294,3.16357,1980-10-01 01:00:00-05,NC_ASOS
BUY,BURLINGTON-ALAMANCE_REG_(ASOS),36.04854,-79.47489,188.0,1998-07-01 13:54:00-05,NC_ASOS
CLT,CHARLOTTE/DOUGLAS_(ASOS),35.22255,-80.95430999999999,228.0,1947-12-31 23:00:00-06,NC_ASOS
NKT,CHERRY_POINT_MCAS,34.9,-76.88,9.0,1946-12-31 23:00:00-06,NC_ASOS
CTZ,CLINTON,34.975559999999994,-78.36444,45.0,2001-07-30 23:01:00-05,NC_ASOS
CPC,COLUMBUS_CNTY_MUNI_ARPT,34.275290000000005,-78.71463,30.0,2002-05-30 23:04:00-05,NC_ASOS
JQF,CONCORD,35.38777,-80.70914,210.0,2001-05-30 23:42:00-05,NC_ASOS
ONX,Currituck,36.39994,-76.01544,5.5,2004-08-30 23:00:00-05,NC_ASOS
2DP,Dare County Gunnery Range,35.6667,-75.9,0.34185,2012-02-09 10:55:00-06,NC_ASOS
EDE,EDENTON_NORTHEA,36.02773,-76.56709000000001,6.0,1998-03-17 14:35:00-06,NC_ASOS
ECG,ELIZABETH_CITY(CGS)_(ASOS),36.26058,-76.17456999999999,4.0,1948-12-31 18:00:00-06,NC_ASOS
EYF,ELIZABETHTOWN/CURTIS_BROWN_FIELD,34.6,-78.58,40.0,2002-05-30 23:02:00-05,NC_ASOS
7W6,Engelhard,35.5624,-75.9552,1.26786,2016-05-22 12:45:00-05,NC_ASOS
HRJ,ERWIN/HARNETT_COUNTY_ARPT,35.378609999999995,-78.73361,60.0,1999-07-30 23:15:00-05,NC_ASOS
FAY,FAYETTEVILLE_RGNL_(ASOS),34.99122,-78.88028,57.0,1972-12-31 18:00:00-06,NC_ASOS
FBG,FORT_BRAGG/SIMMONS,35.13183,-78.93669,74.0,1961-07-01 01:00:00-05,NC_ASOS
1A5,FRANKLIN,35.22,-83.42,616.0,2004-01-30 23:00:00-06,NC_ASOS
AKH,GASTONIA_MCPL_(ASOS),35.196670000000005,-81.15583000000001,244.0,1999-01-30 23:54:00-06,NC_ASOS
GWW,GOLDSBORO-WAYNE_MUNI_ARPT,35.46056,-77.96493000000001,41.0,2002-05-30 23:05:00-05,NC_ASOS
GSO,GREENSBORO/PIEDMONT_(ASOS),36.0975,-79.94360999999999,270.0,1946-12-31 23:00:00-06,NC_ASOS
HSE,HATTERAS_(ASOS),35.23222,-75.6225,3.0,1957-02-28 23:00:00-06,NC_ASOS
HNZ,HENDERSON-OXFORD_ARPT,36.36,-78.53,161.0,2002-05-30 23:01:00-05,NC_ASOS
HKY,HICKORY_REGIONAL_(ASOS),35.74115,-81.38955,362.0,1948-12-31 23:00:00-06,NC_ASOS
OAJ,JACKSONVILLE_(AWOS),34.829159999999995,-77.61214,29.0,1978-04-30 10:00:00-05,NC_ASOS
NR02,Jordan Field,35.2378,-79.9956,183.0,2011-08-27 15:50:00-05,NC_ASOS
DPL,KENANSVILLE/DUPLIN_COUNTY,35.0,-77.98,42.0,1998-03-30 23:15:00-06,NC_ASOS
FFA,KILL_DEVIL_HILLS,36.02,-75.67,4.0,2004-02-28 23:19:00-06,NC_ASOS
ISO,KINSTON/STALLINGS,35.33,-77.61,29.0,1973-06-07 19:00:00-05,NC_ASOS
MEB,LAURINBURG-MAXTON_ARPT_(ASOS),34.791940000000004,-79.36583,67.0,1951-07-30 23:00:00-05,NC_ASOS
EXX,LEXINGTON_DAVIDSON_COUNTY_AIRP,35.78114,-80.30378,223.0,2000-05-10 08:55:00-05,NC_ASOS
IPJ,LINCOLNTON,35.48333,-81.16125,267.0,2000-10-04 09:21:00-05,NC_ASOS
LHZ,LOUISBURG/FRANKLIN_CNTY_ARPT,36.02333,-78.33028,113.0,2003-07-30 23:00:00-05,NC_ASOS
LBT,LUMBERTON_MUNI_AIRPORT_(ASOS),34.61,-79.06,38.0,1999-01-19 09:54:00-06,NC_ASOS
HFF,MACKALL_AAF,35.03666,-79.4974,115.0,1983-03-31 09:00:00-06,NC_ASOS
MQI,MANTEO/DARE_CO_RGNL,35.91898,-75.69554000000001,4.0,1985-09-30 07:00:00-05,NC_ASOS
EQY,MONROE_AIRPORT_(ASOS),35.016940000000005,-80.62056,207.0,1999-01-30 23:53:00-06,NC_ASOS
MRN,MORGANTON-LENOIR_AIRPORT,35.82,-81.61,387.0,1999-03-30 23:15:00-06,NC_ASOS
MWK,MOUNT_AIRY/SURRY_COUNTY_APRT,36.46,-80.55,380.0,1999-03-30 23:15:00-06,NC_ASOS
EWN,NEW_BERN/CRAVEN_CO_(ASOS),35.0675,-77.04722,6.0,1948-12-31 23:00:00-06,NC_ASOS
NCA,NEW_RIVER_MCAS,34.708420000000004,-77.43966,8.0,1955-01-03 05:00:00-06,NC_ASOS
UKF,NORTH_WILKESBORO/WILKES_CNTY,36.222840000000005,-81.09834000000001,396.0,1999-07-30 23:15:00-05,NC_ASOS
NBT,Piney Island,35.0222,-76.4625,5.0,2008-05-31 19:56:00-05,NC_ASOS
PGV,PITT-GREENVILLE_APRT,35.63525,-77.38531,8.0,1972-12-31 18:00:00-06,NC_ASOS
POB,POPE_AFB,35.17088,-79.01446999999999,66.0,1946-12-31 23:00:00-06,NC_ASOS
RDU,RALEIGH-DURHAM_(ASOS),35.87764,-78.78747,134.0,1946-12-31 23:00:00-06,NC_ASOS
SIF,Reidsville,36.43722,-79.85101,211.0,2006-02-28 18:00:00-06,NC_ASOS
IXA,Roanoke Rapids,36.32979,-77.63523,44.0,2009-07-31 19:00:00-05,NC_ASOS
RZZ,ROANOKE_RAPIDS_(ASOS),36.44,-77.71,77.0,1998-05-30 23:54:00-05,NC_ASOS
RCZ,ROCKINGHAM,34.89,-79.76,109.0,2006-04-30 23:00:00-05,NC_ASOS
RWI,ROCKY_MOUNT-WILSON_(ASOS),35.85625,-77.89193,48.0,1973-07-31 07:00:00-05,NC_ASOS
RUQ,ROWAN_COUNTY_AIRPORT,35.64589,-80.52029,236.0,2000-01-19 11:15:00-06,NC_ASOS
TDF,ROXBORO,36.284890000000004,-78.98423000000001,186.0,2000-10-04 09:21:00-05,NC_ASOS
FQD,RUTHERFORDTON,35.42822,-81.93508,329.0,1998-03-30 23:01:00-06,NC_ASOS
TTA,SANFORD-LEE_COUNTY_RGNL_AIRPORT,35.58,-79.1,75.0,2001-03-30 23:00:00-06,NC_ASOS
GSB,SEYMOUR-JOHNSON_AFB,35.33938,-77.96059,33.0,1954-04-10 23:00:00-06,NC_ASOS
EHO,SHELBY_MUNI_ARPT,35.255559999999996,-81.60110999999999,258.0,2003-12-30 23:00:00-06,NC_ASOS
5W8,Silver City,35.70446,-79.50403,183.0,2012-01-12 12:55:00-06,NC_ASOS
SCR,Silver City,35.7043,-79.5043,180.535,2015-02-04 13:55:00-06,NC_ASOS
JNX,SMITHFIELD,35.54094,-78.39033,50.0,2000-09-27 07:11:00-05,NC_ASOS
MRH,SMITH_FIELD/BEAUFORT_(ASOS),34.73355,-76.6606,3.0,2000-04-26 12:56:00-05,NC_ASOS
SOP,SOUTHERN_PINES_AWOS,35.23722,-79.39111,141.0,1992-03-31 20:00:00-06,NC_ASOS
SUT,SOUTHPORT/BRUNSWICK,33.92917,-78.07472,8.0,2001-08-30 23:02:00-05,NC_ASOS
SVH,STATESVILLE,35.765,-80.9539,294.0,1998-03-30 23:15:00-06,NC_ASOS
24A,Sylva,35.3159,-83.2071,851.5830000000001,2017-01-19 21:20:00-06,NC_ASOS
ETC,Tarboro,35.9373,-77.5465,15.0,2010-11-23 07:20:00-06,NC_ASOS
AFP,Wadesboro,35.02064,-80.07711,91.4,2006-12-31 18:00:00-06,NC_ASOS
OCW,WASHINGTON/WARREN_FIELD_APRT,35.57,-77.05,12.0,1998-11-29 23:15:00-06,NC_ASOS
TNB,WATAUGA_CNTY_HOSP_HELIP,36.2,-81.65,959.0,2000-01-24 09:49:00-06,NC_ASOS
IGX,WILLIAMS_AIRPORT_(ASOS),35.93333,-79.06416999999999,155.0,1999-07-30 23:56:00-05,NC_ASOS
ILM,WILMINGTON/NEW_HAN_(ASOS),34.27,-77.9,10.0,1948-01-01 05:00:00-06,NC_ASOS
INT,WINSTON-SALEM/SMITH_(ASOS),36.133720000000004,-80.222,296.0,1947-12-31 23:00:00-06,NC_ASOS
20U,Beach Beach,46.9252,-103.9821,840.0,2010-11-19 13:15:00-06,ND_ASOS
BIS,BISMARCK,46.77272,-100.74575,506.0,1948-01-01 01:00:00-06,ND_ASOS
BPP,Bowman,46.18699,-103.42808000000001,901.6,2000-08-29 08:45:00-05,ND_ASOS
9D7,Cando,48.48,-99.2364,451.0,2010-11-19 13:15:00-06,ND_ASOS
46D,Carrington,47.45111,-99.15133,489.8,2010-07-21 10:55:00-05,ND_ASOS
2C8,Cavalier,48.7837,-97.632,272.0,2010-11-19 13:15:00-06,ND_ASOS
D50,Crosby,48.9285,-103.2973,594.0,2010-11-19 13:15:00-06,ND_ASOS
DVL,DEVILS_LAKE,48.11458,-98.90833,443.0,1948-01-01 06:00:00-06,ND_ASOS
DIK,DICKINSON,46.79733,-102.80185999999999,789.0,1948-12-01 07:00:00-06,ND_ASOS
FAR,FARGO,46.92528,-96.81111,274.0,1948-01-01 00:00:00-06,ND_ASOS
N60,GARRISON,47.64583,-101.43944,587.0,1977-06-01 01:00:00-05,ND_ASOS
D57,Glen Ullin,46.8128,-101.8602,633.1419999999999,2013-10-17 07:55:00-05,ND_ASOS
GAF,Grafton,48.4047,-97.3709,251.0,2010-11-19 13:15:00-06,ND_ASOS
GFK,GRAND_FORKS,47.94925,-97.17611,257.0,1948-12-01 00:00:00-06,ND_ASOS
RDR,GRAND_FORKS_AFB,47.9611,-97.40119,278.0,1959-05-01 10:00:00-05,ND_ASOS
GWR,Gwinner,46.2187,-97.6435,385.0,2011-01-06 08:15:00-06,ND_ASOS
5H4,Harvey,47.79122,-99.93175,489.0,2011-05-20 07:15:00-05,ND_ASOS
HZE,Hazen,47.2899,-101.581,552.0,2010-11-19 13:15:00-06,ND_ASOS
HEI,HETTINGER,46.01494,-102.65597,828.0,1996-07-01 02:53:00-05,ND_ASOS
JMS,JAMESTOWN,46.93,-98.68,457.0,1948-12-01 00:00:00-06,ND_ASOS
D55,Langdon,48.7531,-98.3937,490.0,2010-11-19 13:15:00-06,ND_ASOS
7L2,Linton,46.2206,-100.2456,541.0,2010-11-19 13:15:00-06,ND_ASOS
Y19,Mandam,46.768,-100.8944,592.0,2010-11-19 13:35:00-06,ND_ASOS
MIB,MINOT_AFB,48.41577,-101.35804,508.0,1959-10-01 02:00:00-05,ND_ASOS
MOT,MINOT_INTL,48.25938,-101.28033,523.0,1948-12-01 00:00:00-06,ND_ASOS
2D5,Oakes,46.173120000000004,-98.07989,407.0,2011-05-20 07:15:00-05,ND_ASOS
S32,Rands,47.4228,-98.1059,434.0,2011-06-08 16:55:00-05,ND_ASOS
06D,Rolla,48.8844,-99.6208,555.0,2010-11-19 13:15:00-06,ND_ASOS
RUG,Rugby,48.3904,-100.0243,471.0,2010-11-19 13:35:00-06,ND_ASOS
08D,Stanley,48.3008,-102.4064,682.0,2010-12-13 12:15:00-06,ND_ASOS
D60,Tioga,48.3803,-102.8974,690.0,2010-11-19 13:15:00-06,ND_ASOS
BAC,Valley City,46.94119,-98.01801999999999,427.3,2010-12-16 07:55:00-06,ND_ASOS
BWP,Wahpeton,46.24411,-96.60736,294.7,2005-07-01 00:15:00-05,ND_ASOS
96D,Walhalla,48.9406,-97.9028,287.0,2010-11-19 13:15:00-06,ND_ASOS
S25,Watford,47.7966,-103.2552,642.0,2010-11-19 13:35:00-06,ND_ASOS
ISN,WILLISTON,48.1738,-103.6366,581.0,1950-04-01 06:00:00-06,ND_ASOS
AKR,Akron,41.0375,-81.46692,325.0,1948-01-01 14:00:00-06,OH_ASOS
CAK,Akron / Canton,40.9161,-81.4422,374.0,1948-07-01 06:00:00-05,OH_ASOS
UNI,Albany,39.211890000000004,-82.22925,233.5,2007-01-31 23:15:00-06,OH_ASOS
HZY,ASHTABULA,41.77797,-80.69551,276.0,1998-12-31 23:31:00-06,OH_ASOS
I69,Batavia ,39.0784,-84.2102,252.27200000000002,2013-03-20 10:57:00-05,OH_ASOS
EDJ,Bellefontaine,40.372279999999996,-83.81925,342.0,2011-05-12 11:30:00-05,OH_ASOS
TZR,BOLTON FIELD AIR,39.90117,-83.13691,276.0,1981-09-01 20:00:00-05,OH_ASOS
CDI,Cambridge,39.975,-81.5776,241.535,2016-11-10 08:32:00-06,OH_ASOS
RZT,Chillicothe,39.4404,-83.0231,214.96,2014-06-10 14:54:00-05,OH_ASOS
LUK,CINCINNAT/LUNKEN,39.10333,-84.41861,155.0,1972-12-31 23:00:00-06,OH_ASOS
CLE,CLEVELAND,41.405,-81.85278000000001,233.0,1948-01-01 05:00:00-06,OH_ASOS
BKL,Cleveland Burke Lakefront,41.5175,-81.6833,178.0,1973-01-01 06:00:00-06,OH_ASOS
CGF,CLEVLND/CUYAHOGA,41.56511,-81.48635999999999,268.0,1973-01-01 06:00:00-06,OH_ASOS
CMH,COLUMBUS,39.99139,-82.88083,247.0,1948-01-01 05:00:00-06,OH_ASOS
OSU,COLUMBUS/ST UNIV,40.08,-83.08,280.0,1973-07-01 09:00:00-05,OH_ASOS
DAY,DAYTON,39.90611,-84.21861,305.0,1948-01-01 05:00:00-06,OH_ASOS
MGY,DAYTON,39.58897,-84.22485999999999,289.0,1997-10-31 23:53:00-06,OH_ASOS
I19,Dayton - Green County,39.691,-83.992,279.937,2016-01-08 09:52:00-06,OH_ASOS
DFI,DEFIANCE,41.3375,-84.42881,219.0,1998-01-31 23:53:00-06,OH_ASOS
DLZ,Delaware,40.2797,-83.1148,287.0,2011-03-21 09:34:00-05,OH_ASOS
FDY,FINDLAY,41.01361,-83.66861,247.0,1948-12-31 23:00:00-06,OH_ASOS
HAO,HAMILTON,39.36375,-84.52194,188.0,1997-05-31 23:31:00-05,OH_ASOS
I67,Harrison,39.2589,-84.7743,176.488,2014-09-23 08:55:00-05,OH_ASOS
LHQ,LANCASTER,39.75564,-82.6571,260.0,1996-07-01 03:53:00-05,OH_ASOS
I68,Lebanon,39.4664,-84.2532,272.75,2017-04-28 01:15:00-05,OH_ASOS
AOH,LIMA,40.70694,-84.02667,296.0,1998-01-31 23:53:00-06,OH_ASOS
UYF,London,39.9327,-83.462,320.226,2014-09-24 08:55:00-05,OH_ASOS
LPR,LORAIN/ELYRIA,41.346109999999996,-82.17944,241.0,1998-10-31 23:53:00-06,OH_ASOS
MFD,MANSFIELD,40.82,-82.52,395.0,1948-12-01 05:00:00-06,OH_ASOS
MNN,MARION,40.61625,-83.06347,301.0,1998-05-31 23:53:00-05,OH_ASOS
MRT,Marysville,40.22469,-83.35161,311.2,2010-01-31 23:14:00-06,OH_ASOS
MWO,Middletown,39.531,-84.3953,198.0,2006-04-30 23:15:00-05,OH_ASOS
4I3,Mount Vernon,40.328920000000004,-82.52608000000001,363.0,2010-02-23 00:16:00-06,OH_ASOS
VTA,NEWARK,40.02466,-82.46181,268.0,1999-02-28 23:54:00-06,OH_ASOS
PHD,NEW PHILADELPHIA,40.471940000000004,-81.42361,272.0,1998-01-31 23:53:00-06,OH_ASOS
OWX,Ottawa,41.0356,-83.98200000000001,229.345,2016-09-30 08:34:00-05,OH_ASOS
